Tamaño,N,Dificultad,Scramble,Iteración,Archivo,Status,Movimientos,Nodos,Tiempo_seg,RAM_KB
3x3,3,Dificil (50),50,45,tableros/3x3/Dificil_50/instancia_045.txt,Resuelto,18.0,700.0,0.06641745567321777,1.3
3x3,3,Dificil (50),50,46,tableros/3x3/Dificil_50/instancia_046.txt,Resuelto,16.0,322.0,0.06086874008178711,1.2
3x3,3,Dificil (50),50,47,tableros/3x3/Dificil_50/instancia_047.txt,Resuelto,22.0,962.0,0.07001137733459473,1.6
3x3,3,Dificil (50),50,48,tableros/3x3/Dificil_50/instancia_048.txt,Resuelto,20.0,1087.0,0.0726003646850586,1.5
3x3,3,Dificil (50),50,49,tableros/3x3/Dificil_50/instancia_049.txt,Resuelto,22.0,931.0,0.07156252861022949,1.6
3x3,3,Dificil (50),50,50,tableros/3x3/Dificil_50/instancia_050.txt,Resuelto,22.0,804.0,0.06810665130615234,1.6
3x3,3,Dificil (50),50,51,tableros/3x3/Dificil_50/instancia_051.txt,Resuelto,20.0,148.0,0.05872845649719238,1.5
3x3,3,Dificil (50),50,52,tableros/3x3/Dificil_50/instancia_052.txt,Resuelto,24.0,1686.0,0.08284139633178711,1.8
3x3,3,Dificil (50),50,53,tableros/3x3/Dificil_50/instancia_053.txt,Resuelto,22.0,485.0,0.06259584426879883,1.6
3x3,3,Dificil (50),50,54,tableros/3x3/Dificil_50/instancia_054.txt,Resuelto,20.0,248.0,0.06293344497680664,1.5
3x3,3,Dificil (50),50,55,tableros/3x3/Dificil_50/instancia_055.txt,Resuelto,16.0,40.0,0.06055879592895508,1.2
3x3,3,Dificil (50),50,56,tableros/3x3/Dificil_50/instancia_056.txt,Resuelto,26.0,3113.0,0.10974574089050293,1.9
3x3,3,Dificil (50),50,57,tableros/3x3/Dificil_50/instancia_057.txt,Resuelto,26.0,1214.0,0.07611584663391113,1.9
3x3,3,Dificil (50),50,58,tableros/3x3/Dificil_50/instancia_058.txt,Resuelto,24.0,1965.0,0.08413839340209961,1.8
3x3,3,Dificil (50),50,59,tableros/3x3/Dificil_50/instancia_059.txt,Resuelto,20.0,605.0,0.06605410575866699,1.5
3x3,3,Dificil (50),50,60,tableros/3x3/Dificil_50/instancia_060.txt,Resuelto,20.0,205.0,0.05970501899719238,1.5
3x3,3,Dificil (50),50,61,tableros/3x3/Dificil_50/instancia_061.txt,Resuelto,22.0,780.0,0.07347393035888672,1.6
3x3,3,Dificil (50),50,62,tableros/3x3/Dificil_50/instancia_062.txt,Resuelto,22.0,907.0,0.07635331153869629,1.6
3x3,3,Dificil (50),50,63,tableros/3x3/Dificil_50/instancia_063.txt,Resuelto,20.0,178.0,0.06528282165527344,1.5
3x3,3,Dificil (50),50,64,tableros/3x3/Dificil_50/instancia_064.txt,Resuelto,26.0,1603.0,0.08603668212890625,1.9
3x3,3,Dificil (50),50,65,tableros/3x3/Dificil_50/instancia_065.txt,Resuelto,20.0,342.0,0.06891894340515137,1.5
3x3,3,Dificil (50),50,66,tableros/3x3/Dificil_50/instancia_066.txt,Resuelto,22.0,2791.0,0.10458898544311523,1.6
3x3,3,Dificil (50),50,67,tableros/3x3/Dificil_50/instancia_067.txt,Resuelto,20.0,621.0,0.06664609909057617,1.5
3x3,3,Dificil (50),50,68,tableros/3x3/Dificil_50/instancia_068.txt,Resuelto,26.0,4741.0,0.12581086158752441,1.9
3x3,3,Dificil (50),50,69,tableros/3x3/Dificil_50/instancia_069.txt,Resuelto,22.0,675.0,0.06658720970153809,1.6
3x3,3,Dificil (50),50,70,tableros/3x3/Dificil_50/instancia_070.txt,Resuelto,24.0,1381.0,0.0755925178527832,1.8
3x3,3,Dificil (50),50,71,tableros/3x3/Dificil_50/instancia_071.txt,Resuelto,6.0,11.0,0.05524849891662598,0.5
3x3,3,Dificil (50),50,72,tableros/3x3/Dificil_50/instancia_072.txt,Resuelto,28.0,6217.0,0.1508939266204834,2.0
3x3,3,Dificil (50),50,73,tableros/3x3/Dificil_50/instancia_073.txt,Resuelto,16.0,100.0,0.0632181167602539,1.2
3x3,3,Dificil (50),50,74,tableros/3x3/Dificil_50/instancia_074.txt,Resuelto,16.0,127.0,0.06396198272705078,1.2
3x3,3,Dificil (50),50,75,tableros/3x3/Dificil_50/instancia_075.txt,Resuelto,28.0,3674.0,0.10678601264953613,2.0
3x3,3,Dificil (50),50,76,tableros/3x3/Dificil_50/instancia_076.txt,Resuelto,22.0,81.0,0.056730031967163086,1.6
3x3,3,Dificil (50),50,77,tableros/3x3/Dificil_50/instancia_077.txt,Resuelto,24.0,771.0,0.06555938720703125,1.8
3x3,3,Dificil (50),50,78,tableros/3x3/Dificil_50/instancia_078.txt,Resuelto,24.0,959.0,0.0711212158203125,1.8
3x3,3,Dificil (50),50,79,tableros/3x3/Dificil_50/instancia_079.txt,Resuelto,18.0,522.0,0.06865596771240234,1.3
3x3,3,Dificil (50),50,80,tableros/3x3/Dificil_50/instancia_080.txt,Resuelto,24.0,1002.0,0.07758927345275879,1.8
3x3,3,Dificil (50),50,81,tableros/3x3/Dificil_50/instancia_081.txt,Resuelto,16.0,75.0,0.06219816207885742,1.2
3x3,3,Dificil (50),50,82,tableros/3x3/Dificil_50/instancia_082.txt,Resuelto,20.0,277.0,0.06612777709960938,1.5
3x3,3,Dificil (50),50,83,tableros/3x3/Dificil_50/instancia_083.txt,Resuelto,16.0,192.0,0.06478548049926758,1.2
3x3,3,Dificil (50),50,84,tableros/3x3/Dificil_50/instancia_084.txt,Resuelto,22.0,1149.0,0.08286309242248535,1.6
3x3,3,Dificil (50),50,85,tableros/3x3/Dificil_50/instancia_085.txt,Resuelto,22.0,1383.0,0.10141777992248535,1.6
3x3,3,Dificil (50),50,86,tableros/3x3/Dificil_50/instancia_086.txt,Resuelto,22.0,570.0,0.07520508766174316,1.6
3x3,3,Dificil (50),50,87,tableros/3x3/Dificil_50/instancia_087.txt,Resuelto,20.0,81.0,0.06133222579956055,1.5
3x3,3,Dificil (50),50,88,tableros/3x3/Dificil_50/instancia_088.txt,Resuelto,20.0,138.0,0.0627753734588623,1.5
3x3,3,Dificil (50),50,89,tableros/3x3/Dificil_50/instancia_089.txt,Resuelto,18.0,260.0,0.06590652465820312,1.3
3x3,3,Dificil (50),50,90,tableros/3x3/Dificil_50/instancia_090.txt,Resuelto,24.0,865.0,0.07544565200805664,1.8
3x3,3,Dificil (50),50,91,tableros/3x3/Dificil_50/instancia_091.txt,Resuelto,18.0,197.0,0.05847287178039551,1.3
3x3,3,Dificil (50),50,92,tableros/3x3/Dificil_50/instancia_092.txt,Resuelto,22.0,178.0,0.05728554725646973,1.6
3x3,3,Dificil (50),50,93,tableros/3x3/Dificil_50/instancia_093.txt,Resuelto,20.0,126.0,0.05770158767700195,1.5
3x3,3,Dificil (50),50,94,tableros/3x3/Dificil_50/instancia_094.txt,Resuelto,22.0,309.0,0.05986166000366211,1.6
3x3,3,Dificil (50),50,95,tableros/3x3/Dificil_50/instancia_095.txt,Resuelto,20.0,335.0,0.05931377410888672,1.5
3x3,3,Dificil (50),50,96,tableros/3x3/Dificil_50/instancia_096.txt,Resuelto,20.0,230.0,0.06227302551269531,1.5
3x3,3,Dificil (50),50,97,tableros/3x3/Dificil_50/instancia_097.txt,Resuelto,22.0,1658.0,0.08866667747497559,1.6
3x3,3,Dificil (50),50,98,tableros/3x3/Dificil_50/instancia_098.txt,Resuelto,20.0,236.0,0.06564545631408691,1.5
3x3,3,Dificil (50),50,99,tableros/3x3/Dificil_50/instancia_099.txt,Resuelto,20.0,154.0,0.06335759162902832,1.5
3x3,3,Dificil (50),50,100,tableros/3x3/Dificil_50/instancia_100.txt,Resuelto,14.0,44.0,0.062161922454833984,1.1
4x4,4,Facil (10),10,1,tableros/4x4/Facil_10/instancia_001.txt,Resuelto,10.0,22.0,0.05796980857849121,1.4
4x4,4,Facil (10),10,2,tableros/4x4/Facil_10/instancia_002.txt,Resuelto,10.0,52.0,0.05850672721862793,1.4
4x4,4,Facil (10),10,3,tableros/4x4/Facil_10/instancia_003.txt,Resuelto,10.0,20.0,0.05795454978942871,1.4
4x4,4,Facil (10),10,4,tableros/4x4/Facil_10/instancia_004.txt,Resuelto,10.0,51.0,0.058951377868652344,1.4
4x4,4,Facil (10),10,5,tableros/4x4/Facil_10/instancia_005.txt,Resuelto,10.0,22.0,0.06302094459533691,1.4
4x4,4,Facil (10),10,6,tableros/4x4/Facil_10/instancia_006.txt,Resuelto,10.0,30.0,0.061043500900268555,1.4
4x4,4,Facil (10),10,7,tableros/4x4/Facil_10/instancia_007.txt,Resuelto,10.0,23.0,0.060304880142211914,1.4
4x4,4,Facil (10),10,8,tableros/4x4/Facil_10/instancia_008.txt,Resuelto,10.0,21.0,0.06197047233581543,1.4
4x4,4,Facil (10),10,9,tableros/4x4/Facil_10/instancia_009.txt,Resuelto,10.0,17.0,0.07729697227478027,1.4
4x4,4,Facil (10),10,10,tableros/4x4/Facil_10/instancia_010.txt,Resuelto,10.0,18.0,0.05592608451843262,1.4
4x4,4,Facil (10),10,11,tableros/4x4/Facil_10/instancia_011.txt,Resuelto,10.0,18.0,0.05579328536987305,1.4
4x4,4,Facil (10),10,12,tableros/4x4/Facil_10/instancia_012.txt,Resuelto,10.0,36.0,0.05581927299499512,1.4
4x4,4,Facil (10),10,13,tableros/4x4/Facil_10/instancia_013.txt,Resuelto,10.0,19.0,0.05709075927734375,1.4
4x4,4,Facil (10),10,14,tableros/4x4/Facil_10/instancia_014.txt,Resuelto,10.0,21.0,0.05914449691772461,1.4
4x4,4,Facil (10),10,15,tableros/4x4/Facil_10/instancia_015.txt,Resuelto,10.0,16.0,0.055570363998413086,1.4
4x4,4,Facil (10),10,16,tableros/4x4/Facil_10/instancia_016.txt,Resuelto,10.0,27.0,0.06581401824951172,1.4
4x4,4,Facil (10),10,17,tableros/4x4/Facil_10/instancia_017.txt,Resuelto,10.0,19.0,0.06226468086242676,1.4
4x4,4,Facil (10),10,18,tableros/4x4/Facil_10/instancia_018.txt,Resuelto,10.0,39.0,0.06277799606323242,1.4
4x4,4,Facil (10),10,19,tableros/4x4/Facil_10/instancia_019.txt,Resuelto,10.0,20.0,0.06038975715637207,1.4
4x4,4,Facil (10),10,20,tableros/4x4/Facil_10/instancia_020.txt,Resuelto,10.0,15.0,0.061733245849609375,1.4
4x4,4,Facil (10),10,21,tableros/4x4/Facil_10/instancia_021.txt,Resuelto,10.0,22.0,0.05744767189025879,1.4
4x4,4,Facil (10),10,22,tableros/4x4/Facil_10/instancia_022.txt,Resuelto,10.0,18.0,0.05815625190734863,1.4
4x4,4,Facil (10),10,23,tableros/4x4/Facil_10/instancia_023.txt,Resuelto,10.0,21.0,0.055640459060668945,1.4
4x4,4,Facil (10),10,24,tableros/4x4/Facil_10/instancia_024.txt,Resuelto,10.0,47.0,0.058974504470825195,1.4
4x4,4,Facil (10),10,25,tableros/4x4/Facil_10/instancia_025.txt,Resuelto,10.0,17.0,0.056139230728149414,1.4
4x4,4,Facil (10),10,26,tableros/4x4/Facil_10/instancia_026.txt,Resuelto,10.0,19.0,0.05710959434509277,1.4
4x4,4,Facil (10),10,27,tableros/4x4/Facil_10/instancia_027.txt,Resuelto,10.0,21.0,0.05776071548461914,1.4
4x4,4,Facil (10),10,28,tableros/4x4/Facil_10/instancia_028.txt,Resuelto,10.0,22.0,0.06109929084777832,1.4
4x4,4,Facil (10),10,29,tableros/4x4/Facil_10/instancia_029.txt,Resuelto,10.0,14.0,0.06147623062133789,1.4
4x4,4,Facil (10),10,30,tableros/4x4/Facil_10/instancia_030.txt,Resuelto,10.0,34.0,0.06351518630981445,1.4
4x4,4,Facil (10),10,31,tableros/4x4/Facil_10/instancia_031.txt,Resuelto,10.0,53.0,0.06428265571594238,1.4
4x4,4,Facil (10),10,32,tableros/4x4/Facil_10/instancia_032.txt,Resuelto,10.0,18.0,0.06387972831726074,1.4
4x4,4,Facil (10),10,33,tableros/4x4/Facil_10/instancia_033.txt,Resuelto,10.0,14.0,0.05987548828125,1.4
4x4,4,Facil (10),10,34,tableros/4x4/Facil_10/instancia_034.txt,Resuelto,10.0,20.0,0.06048989295959473,1.4
4x4,4,Facil (10),10,35,tableros/4x4/Facil_10/instancia_035.txt,Resuelto,10.0,18.0,0.055641889572143555,1.4
4x4,4,Facil (10),10,36,tableros/4x4/Facil_10/instancia_036.txt,Resuelto,10.0,22.0,0.0582427978515625,1.4
4x4,4,Facil (10),10,37,tableros/4x4/Facil_10/instancia_037.txt,Resuelto,10.0,14.0,0.055609941482543945,1.4
4x4,4,Facil (10),10,38,tableros/4x4/Facil_10/instancia_038.txt,Resuelto,10.0,25.0,0.05848836898803711,1.4
4x4,4,Facil (10),10,39,tableros/4x4/Facil_10/instancia_039.txt,Resuelto,10.0,27.0,0.06268024444580078,1.4
4x4,4,Facil (10),10,40,tableros/4x4/Facil_10/instancia_040.txt,Resuelto,10.0,17.0,0.06020379066467285,1.4
4x4,4,Facil (10),10,41,tableros/4x4/Facil_10/instancia_041.txt,Resuelto,10.0,21.0,0.062349557876586914,1.4
4x4,4,Facil (10),10,42,tableros/4x4/Facil_10/instancia_042.txt,Resuelto,10.0,16.0,0.06669974327087402,1.4
4x4,4,Facil (10),10,43,tableros/4x4/Facil_10/instancia_043.txt,Resuelto,10.0,36.0,0.05966448783874512,1.4
4x4,4,Facil (10),10,44,tableros/4x4/Facil_10/instancia_044.txt,Resuelto,10.0,20.0,0.05690312385559082,1.4
4x4,4,Facil (10),10,45,tableros/4x4/Facil_10/instancia_045.txt,Resuelto,10.0,22.0,0.05888867378234863,1.4
4x4,4,Facil (10),10,46,tableros/4x4/Facil_10/instancia_046.txt,Resuelto,10.0,37.0,0.059484243392944336,1.4
4x4,4,Facil (10),10,47,tableros/4x4/Facil_10/instancia_047.txt,Resuelto,10.0,40.0,0.0594785213470459,1.4
4x4,4,Facil (10),10,48,tableros/4x4/Facil_10/instancia_048.txt,Resuelto,10.0,94.0,0.06277918815612793,1.4
4x4,4,Facil (10),10,49,tableros/4x4/Facil_10/instancia_049.txt,Resuelto,10.0,15.0,0.0625457763671875,1.4
4x4,4,Facil (10),10,50,tableros/4x4/Facil_10/instancia_050.txt,Resuelto,10.0,47.0,0.07562899589538574,1.4
4x4,4,Facil (10),10,51,tableros/4x4/Facil_10/instancia_051.txt,Resuelto,10.0,28.0,0.06205463409423828,1.4
4x4,4,Facil (10),10,52,tableros/4x4/Facil_10/instancia_052.txt,Resuelto,10.0,16.0,0.06321167945861816,1.4
4x4,4,Facil (10),10,53,tableros/4x4/Facil_10/instancia_053.txt,Resuelto,10.0,15.0,0.061229705810546875,1.4
4x4,4,Facil (10),10,54,tableros/4x4/Facil_10/instancia_054.txt,Resuelto,10.0,35.0,0.062444210052490234,1.4
4x4,4,Facil (10),10,55,tableros/4x4/Facil_10/instancia_055.txt,Resuelto,10.0,30.0,0.06177330017089844,1.4
4x4,4,Facil (10),10,56,tableros/4x4/Facil_10/instancia_056.txt,Resuelto,10.0,18.0,0.059121131896972656,1.4
4x4,4,Facil (10),10,57,tableros/4x4/Facil_10/instancia_057.txt,Resuelto,10.0,19.0,0.056619882583618164,1.4
4x4,4,Facil (10),10,58,tableros/4x4/Facil_10/instancia_058.txt,Resuelto,10.0,29.0,0.05722355842590332,1.4
4x4,4,Facil (10),10,59,tableros/4x4/Facil_10/instancia_059.txt,Resuelto,10.0,14.0,0.05695533752441406,1.4
4x4,4,Facil (10),10,60,tableros/4x4/Facil_10/instancia_060.txt,Resuelto,10.0,15.0,0.055230140686035156,1.4
4x4,4,Facil (10),10,61,tableros/4x4/Facil_10/instancia_061.txt,Resuelto,10.0,17.0,0.05514240264892578,1.4
4x4,4,Facil (10),10,62,tableros/4x4/Facil_10/instancia_062.txt,Resuelto,10.0,21.0,0.060682058334350586,1.4
4x4,4,Facil (10),10,63,tableros/4x4/Facil_10/instancia_063.txt,Resuelto,6.0,11.0,0.05549120903015137,0.9
4x4,4,Facil (10),10,64,tableros/4x4/Facil_10/instancia_064.txt,Resuelto,10.0,18.0,0.059807538986206055,1.4
4x4,4,Facil (10),10,65,tableros/4x4/Facil_10/instancia_065.txt,Resuelto,10.0,42.0,0.057581186294555664,1.4
4x4,4,Facil (10),10,66,tableros/4x4/Facil_10/instancia_066.txt,Resuelto,10.0,19.0,0.055684566497802734,1.4
4x4,4,Facil (10),10,67,tableros/4x4/Facil_10/instancia_067.txt,Resuelto,10.0,22.0,0.055681705474853516,1.4
4x4,4,Facil (10),10,68,tableros/4x4/Facil_10/instancia_068.txt,Resuelto,10.0,38.0,0.06137728691101074,1.4
4x4,4,Facil (10),10,69,tableros/4x4/Facil_10/instancia_069.txt,Resuelto,10.0,77.0,0.05930209159851074,1.4
4x4,4,Facil (10),10,70,tableros/4x4/Facil_10/instancia_070.txt,Resuelto,10.0,19.0,0.05696511268615723,1.4
4x4,4,Facil (10),10,71,tableros/4x4/Facil_10/instancia_071.txt,Resuelto,10.0,38.0,0.05793356895446777,1.4
4x4,4,Facil (10),10,72,tableros/4x4/Facil_10/instancia_072.txt,Resuelto,10.0,16.0,0.056792259216308594,1.4
4x4,4,Facil (10),10,73,tableros/4x4/Facil_10/instancia_073.txt,Resuelto,10.0,69.0,0.05917716026306152,1.4
4x4,4,Facil (10),10,74,tableros/4x4/Facil_10/instancia_074.txt,Resuelto,10.0,26.0,0.05810976028442383,1.4
4x4,4,Facil (10),10,75,tableros/4x4/Facil_10/instancia_075.txt,Resuelto,10.0,36.0,0.06370711326599121,1.4
4x4,4,Facil (10),10,76,tableros/4x4/Facil_10/instancia_076.txt,Resuelto,10.0,16.0,0.06056690216064453,1.4
4x4,4,Facil (10),10,77,tableros/4x4/Facil_10/instancia_077.txt,Resuelto,10.0,44.0,0.06437826156616211,1.4
4x4,4,Facil (10),10,78,tableros/4x4/Facil_10/instancia_078.txt,Resuelto,10.0,48.0,0.06450343132019043,1.4
4x4,4,Facil (10),10,79,tableros/4x4/Facil_10/instancia_079.txt,Resuelto,10.0,21.0,0.06110024452209473,1.4
4x4,4,Facil (10),10,80,tableros/4x4/Facil_10/instancia_080.txt,Resuelto,10.0,14.0,0.06288027763366699,1.4
4x4,4,Facil (10),10,81,tableros/4x4/Facil_10/instancia_081.txt,Resuelto,10.0,32.0,0.06042003631591797,1.4
4x4,4,Facil (10),10,82,tableros/4x4/Facil_10/instancia_082.txt,Resuelto,10.0,14.0,0.05982470512390137,1.4
4x4,4,Facil (10),10,83,tableros/4x4/Facil_10/instancia_083.txt,Resuelto,8.0,15.0,0.057861328125,1.1
4x4,4,Facil (10),10,84,tableros/4x4/Facil_10/instancia_084.txt,Resuelto,10.0,25.0,0.05736804008483887,1.4
4x4,4,Facil (10),10,85,tableros/4x4/Facil_10/instancia_085.txt,Resuelto,10.0,19.0,0.06091427803039551,1.4
4x4,4,Facil (10),10,86,tableros/4x4/Facil_10/instancia_086.txt,Resuelto,10.0,19.0,0.06094002723693848,1.4
4x4,4,Facil (10),10,87,tableros/4x4/Facil_10/instancia_087.txt,Resuelto,10.0,19.0,0.061891794204711914,1.4
4x4,4,Facil (10),10,88,tableros/4x4/Facil_10/instancia_088.txt,Resuelto,10.0,60.0,0.06342434883117676,1.4
4x4,4,Facil (10),10,89,tableros/4x4/Facil_10/instancia_089.txt,Resuelto,8.0,14.0,0.062264442443847656,1.1
4x4,4,Facil (10),10,90,tableros/4x4/Facil_10/instancia_090.txt,Resuelto,10.0,16.0,0.05500483512878418,1.4
4x4,4,Facil (10),10,91,tableros/4x4/Facil_10/instancia_091.txt,Resuelto,10.0,19.0,0.05678534507751465,1.4
4x4,4,Facil (10),10,92,tableros/4x4/Facil_10/instancia_092.txt,Resuelto,10.0,14.0,0.05544328689575195,1.4
4x4,4,Facil (10),10,93,tableros/4x4/Facil_10/instancia_093.txt,Resuelto,10.0,15.0,0.0560002326965332,1.4
4x4,4,Facil (10),10,94,tableros/4x4/Facil_10/instancia_094.txt,Resuelto,10.0,19.0,0.06290745735168457,1.4
4x4,4,Facil (10),10,95,tableros/4x4/Facil_10/instancia_095.txt,Resuelto,10.0,19.0,0.06012868881225586,1.4
4x4,4,Facil (10),10,96,tableros/4x4/Facil_10/instancia_096.txt,Resuelto,10.0,16.0,0.06945371627807617,1.4
4x4,4,Facil (10),10,97,tableros/4x4/Facil_10/instancia_097.txt,Resuelto,10.0,18.0,0.06069445610046387,1.4
4x4,4,Facil (10),10,98,tableros/4x4/Facil_10/instancia_098.txt,Resuelto,10.0,17.0,0.05994439125061035,1.4
4x4,4,Facil (10),10,99,tableros/4x4/Facil_10/instancia_099.txt,Resuelto,8.0,16.0,0.05998492240905762,1.1
4x4,4,Facil (10),10,100,tableros/4x4/Facil_10/instancia_100.txt,Resuelto,10.0,16.0,0.06177878379821777,1.4
4x4,4,Medio (20),20,1,tableros/4x4/Medio_20/instancia_001.txt,Resuelto,14.0,27.0,0.06193828582763672,1.9
4x4,4,Medio (20),20,2,tableros/4x4/Medio_20/instancia_002.txt,Resuelto,20.0,292.0,0.06228232383728027,2.6
4x4,4,Medio (20),20,3,tableros/4x4/Medio_20/instancia_003.txt,Resuelto,16.0,82.0,0.05703854560852051,2.1
4x4,4,Medio (20),20,4,tableros/4x4/Medio_20/instancia_004.txt,Resuelto,20.0,255.0,0.06230044364929199,2.6
4x4,4,Medio (20),20,5,tableros/4x4/Medio_20/instancia_005.txt,Resuelto,20.0,155.0,0.062174320220947266,2.6
4x4,4,Medio (20),20,6,tableros/4x4/Medio_20/instancia_006.txt,Resuelto,20.0,71.0,0.058548927307128906,2.6
4x4,4,Medio (20),20,7,tableros/4x4/Medio_20/instancia_007.txt,Resuelto,20.0,1069.0,0.08795452117919922,2.6
4x4,4,Medio (20),20,8,tableros/4x4/Medio_20/instancia_008.txt,Resuelto,14.0,31.0,0.06185126304626465,1.9
4x4,4,Medio (20),20,9,tableros/4x4/Medio_20/instancia_009.txt,Resuelto,16.0,109.0,0.06258130073547363,2.1
4x4,4,Medio (20),20,10,tableros/4x4/Medio_20/instancia_010.txt,Resuelto,20.0,248.0,0.06990528106689453,2.6
4x4,4,Medio (20),20,11,tableros/4x4/Medio_20/instancia_011.txt,Resuelto,16.0,74.0,0.06204390525817871,2.1
4x4,4,Medio (20),20,12,tableros/4x4/Medio_20/instancia_012.txt,Resuelto,12.0,22.0,0.0595095157623291,1.6
4x4,4,Medio (20),20,13,tableros/4x4/Medio_20/instancia_013.txt,Resuelto,20.0,524.0,0.07045674324035645,2.6
4x4,4,Medio (20),20,14,tableros/4x4/Medio_20/instancia_014.txt,Resuelto,16.0,261.0,0.06108856201171875,2.1
4x4,4,Medio (20),20,15,tableros/4x4/Medio_20/instancia_015.txt,Resuelto,14.0,73.0,0.05751156806945801,1.9
4x4,4,Medio (20),20,16,tableros/4x4/Medio_20/instancia_016.txt,Resuelto,20.0,188.0,0.06169939041137695,2.6
4x4,4,Medio (20),20,17,tableros/4x4/Medio_20/instancia_017.txt,Resuelto,20.0,174.0,0.06397819519042969,2.6
4x4,4,Medio (20),20,18,tableros/4x4/Medio_20/instancia_018.txt,Resuelto,20.0,156.0,0.06409239768981934,2.6
4x4,4,Medio (20),20,19,tableros/4x4/Medio_20/instancia_019.txt,Resuelto,8.0,17.0,0.06174778938293457,1.1
